taxid	has_assembly	has_annotation	has_reads	genome_size	gc_content
1006542	1	0	0	1162854659	42
1006787	0	0	1		
1006801	1	0	1	185012371	45
1006808	1	1	1	127610805	39.5
1006811	0	0	1		
1006814	1	0	1	127544600	44
1006815	1	1	1	178806861	45
1006834	0	0	1		
1007041	0	0	1		
1007053	0	0	1		
1007316	1	0	1	9569295552	41
1007343	1	0	0	565696537	36.5
1007376	1	1	0	356246108	36.5
1007467	0	0	1		
1007502	1	0	0	31513234	40.5
1007617	0	0	1		
1007708	1	0	0	717874848	36
1007914	1	1	0	34171673	55
1008360	0	0	1		
1008370	0	0	1		
1008382	1	0	0	9908691	44.5
1008807	1	1	1	44023699	39
1008810	1	0	0	251262854	37
1008825	1	0	0	228985719	37.5
1008849	1	0	0	833738653	31
1008861	1	0	0	216715307	37
1008866	1	0	0	334057539	37
1008900	0	0	1		
1008903	0	0	1		
1008904	0	0	1		
1008906	0	0	1		
1008907	0	0	1		
1008908	0	0	1		
1008916	0	0	1		
1008917	0	0	1		
1008918	0	0	1		
1008919	0	0	1		
1008920	0	0	1		
1008924	0	0	1		
1008926	0	0	1		
1008927	0	0	1		
1008928	0	0	1		
1008931	0	0	1		
1008933	0	0	1		
1008934	0	0	1		
1008942	1	0	0	1355392189	42.5
1008943	0	0	1		
1008953	0	0	1		
1009348	0	0	1		
1009475	0	0	1		
1009483	0	0	1		
1009495	0	0	1		
1009508	0	0	1		
1009867	0	0	1		
1010633	1	1	1	760650579	45.5
1010780	0	0	1		
1016831	0	0	1		
1016838	1	0	0	11696459	47
1016849	1	1	1	29879116	51
1016881	1	0	0	34247354	46.5
1017257	0	0	1		
1017258	0	0	1		
1017323	0	0	1		
1026881	0	0	1		
1026952	0	0	1		
1026970	1	1	1	3061408210	41.5
1026983	1	0	0	61451901	49.5
1026984	1	0	0	58070719	50.5
1027352	0	0	1		
1027358	1	0	0	29568935	54
1027359	1	0	0	28021914	53.5
1027361	1	1	1	27600439	55
1027362	1	0	0	23055047	54.5
1027435	0	0	1		
1027801	0	0	1		
1027910	1	1	0	32461499	56
1027985	1	0	0	2895867692	42
1028068	1	0	1	1242193288	35
1028097	0	0	1		
1028098	0	0	1		
1028178	1	0	1	441338727	47
1028407	1	0	1	42868360	51
1028437	0	0	1		
1028561	1	0	0	1966425717	36.5
1028563	0	0	1		
1028565	1	0	0	1959244340	39
1028570	1	0	0	488876237	37
1028688	1	1	1	1541026261	38.5
1028729	1	1	1	36863345	48
1029691	0	0	1		
1029749	1	0	0	427880055	38
1030010	0	0	1		
1030150	1	0	1	689201487	34
1030203	0	0	1		
1030204	0	0	1		
1030326	1	0	0	122619939	39
1030327	1	0	0	530990381	33.5
1030329	1	0	0	386109771	35.5
1030390	0	0	1		
1030461	1	0	0	365057865	35.5
1030474	1	0	0	745531533	38
1030475	1	0	0	624366812	38
1030477	1	0	0	628069440	38
1030479	1	0	0	557909464	38.5
1030480	1	0	0	634288104	38
1030481	1	0	0	745991984	38.5
1030600	0	0	1		
1030604	0	0	1		
1030662	1	0	0	350114598	46
1031270	1	0	0	1703165	45.5
1031281	1	0	0	1105538	46
1031332	0	0	1		
1031333	1	0	0	27442318	44
1031551	0	0	1		
1031713	1	1	1	42785591	58
1032455	0	0	1		
1032456	0	0	1		
1032511	0	0	1		
1032525	1	0	0	1114678506	41.5
1032661	1	0	1	36665996	50.5
1032678	1	1	0	42842841	49
1032745	0	0	1		
1032817	1	1	1	52516832	46.5
1032904	1	0	1	345739711	41.5
1032906	0	0	1		
1032911	0	0	1		
1032913	0	0	1		
1032917	0	0	1		
1032919	0	0	1		
1032922	0	0	1		
1032929	0	0	1		
1032936	0	0	1		
1032939	0	0	1		
1032945	0	0	1		
1032951	0	0	1		
1032952	0	0	1		
1032953	0	0	1		
1032954	0	0	1		
1032963	0	0	1		
1032964	0	0	1		
1032966	0	0	1		
1032967	0	0	1		
1032968	0	0	1		
1032969	0	0	1		
1032970	0	0	1		
1032973	0	0	1		
1032974	0	0	1		
1032982	0	0	1		
1032986	0	0	1		
1032987	0	0	1		
1032989	0	0	1		
1032993	0	0	1		
1033008	1	1	1	126717228	51
1033014	1	1	1	56444626	55.5
1033177	1	1	0	37081980	49
1033242	1	1	1	118533562	47
1033247	1	1	1	148767387	52.5
1033252	1	1	1	164113792	52
1033263	1	1	1	129492142	52
1033281	1	1	1	83665095	54
1033282	1	1	1	193677039	52.5
1033293	1	0	0	44938063	47
1033783	1	1	1	41716408	50
1033975	1	1	0	28869279	40.5
1033981	0	0	1		
1034059	0	0	1		
1034069	0	0	1		
1034302	0	0	1		
1034303	1	1	1	38325693	48
1034304	1	1	1	39338775	48
1034331	1	1	0	9133657	52
1034436	0	0	1		
1034465	0	0	1		
1034466	0	0	1		
1034468	0	0	1		
1034469	0	0	1		
1034470	0	0	1		
1034604	0	0	1		
1034609	0	0	1		
1034629	0	0	1		
1034831	0	0	1		
1034858	0	0	1		
1034887	0	0	1		
1034927	0	0	1		
1035095	1	0	0	28759120	49.5
1035111	1	1	1	657423512	38
1035112	1	0	0	16046803	48.5
1035121	0	0	1		
1035145	0	0	1		
1035309	1	1	1	30011674	48
1035514	1	1	0	29649674	40
1035515	1	1	0	28434392	40.5
1035549	0	0	1		
1035550	0	0	1		
1035551	0	0	1		
1035552	0	0	1		
1035560	0	0	1		
1035635	1	0	0	46723035	45
1035921	0	0	1		
1036611	1	1	0	33126810	50
1036612	1	1	0	34381026	50
1036723	1	1	0	25885735	19
1036724	1	1	0	24694513	21.5
1036725	1	1	0	27023494	19.5
1036726	1	1	0	24499015	19
1036727	1	1	0	26605174	19.5
1036732	1	0	0	35804435	53
1036751	1	0	0	43163810	55.5
1036759	1	0	0	41618332	52
1036760	1	0	0	58836405	40
1036761	1	0	0	52585647	37
1036762	1	0	0	44231940	40
1036804	0	0	1		
1036808	1	1	0	56144862	48.5
1036996	0	0	1		
1037020	0	0	1		
1037062	0	0	1		
1037239	0	0	1		
1037242	0	0	1		
1037343	0	0	1		
1037456	1	0	0	1022634526	41
1037479	0	0	1		
1037526	1	0	0	38062403	44.5
1037527	1	0	0	39616189	44.5
1037528	1	1	0	8569501	19
1037531	1	0	0	35301553	50.5
1037660	1	1	1	18704010	56
1037917	1	0	0	30325641	38.5
1037933	0	0	1		
1037967	0	0	1		
1037992	0	0	1		
1038058	0	0	1		
1038400	0	0	1		
1038461	0	0	1		
1039240	0	0	1		
1039749	1	0	1	380846852	39
1040647	1	0	0	1181221997	34.5
1040648	1	0	0	12455243	42
1041015	1	1	1	197375704	40
1041029	0	0	1		
1041103	0	0	1		
1041117	1	0	1	1980039302	43
1041243	0	0	1		
1041263	0	0	1		
1041416	1	0	0	3093575781	42
1041456	1	0	0	333501216	41
1041577	1	0	0	49328922	47.5
1041578	1	0	0	43920991	48.5
1041590	1	0	0	1072607371	44
1041602	1	0	0	11795114	50
1041604	1	0	0	12251426	48
1041605	1	0	0	12701715	40.5
1041606	1	0	0	13343686	38.5
1041607	1	1	0	31357467	30.5
1041608	1	0	0	11524912	37
1041609	1	0	0	25734084	35.5
1041610	1	0	0	11502721	35
1041611	1	0	0	10824932	39
1041612	1	0	0	10848151	39
1041613	1	0	0	11037042	38.5
1041778	0	0	1		
1041880	0	0	1		
1042121	1	0	0	2898704498	41
1042127	1	1	0	26742943	50.5
1042130	1	0	0	1138744941	38.5
1042132	1	0	1	1211164946	42
1042133	1	1	0	44015302	47
1042139	1	1	1	405179882	40
1042226	0	0	1		
1042228	0	0	1		
1042229	1	0	0	1677267244	34.5
1042311	1	1	0	37464610	47.5
1042397	1	1	0	29790850	36
1042426	1	0	0	876164335	41.5
1042430	1	0	0	1313644482	41.5
1042432	1	0	0	954671472	41.5
1042438	1	0	0	650641791	41
1042443	1	0	0	1076122370	41
1042452	1	0	0	953331565	41.5
1042456	1	0	0	983813472	40
1042543	0	0	1		
1042618	0	0	1		
1042620	1	1	0	1079196823	37
1042629	0	0	1		
1042646	1	1	1	629920150	45.5
1042647	1	0	0	534740932	44
1042828	0	0	1		
1042852	1	0	0	13907918	44.5
1043002	1	1	0	29621078	50
1043003	1	1	0	26203324	50
1043004	1	1	0	25428601	51
1043005	1	1	0	25796716	51
1043006	0	0	1		
1043007	1	0	1	1327970636	39.5
1043008	0	0	1		
1043166	1	0	1	890746035	36.5
1043177	0	0	1		
1043216	1	0	1	675321381	35.5
1043330	0	0	1		
1043332	0	0	1		
1043336	0	0	1		
1043351	1	0	1	312671662	44
1043412	0	0	1		
1043419	0	0	1		
1043425	0	0	1		
1043429	0	0	1		
1043446	0	0	1		
1043463	0	0	1		
1043500	0	0	1		
1043627	1	1	0	51111088	52
1043628	1	1	0	21174508	52.5
1043705	0	0	1		
1043716	0	0	1		
1044907	0	0	1		
1044918	0	0	1		
1044945	0	0	1		
1044946	0	0	1		
1044947	0	0	1		
1044954	0	0	1		
1044956	0	0	1		
1044957	0	0	1		
1044961	0	0	1		
1044962	0	0	1		
1044964	0	0	1		
1044967	0	0	1		
1044968	0	0	1		
1044974	0	0	1		
1044976	0	0	1		
1044978	0	0	1		
1044979	0	0	1		
1044980	0	0	1		
1044994	0	0	1		
1044996	0	0	1		
1045114	0	0	1		
1045128	0	0	1		
1045134	0	0	1		
1045137	0	0	1		
1045160	0	0	1		
1045175	0	0	1		
1045188	0	0	1		
1045215	0	0	1		
1045253	0	0	1		
1045269	0	0	1		
1045284	1	0	1	893276627	36
1045333	0	0	1		
1045334	0	0	1		
1045379	0	0	1		
1045383	1	1	1	218590756	50.5
1045436	0	0	1		
1045499	0	0	1		
1045541	1	0	0	526213644	39.5
1045544	1	0	0	673900055	41.5
1045549	0	0	1		
1045598	1	1	1	249596378	37
1045619	1	0	0	270253431	45.5
1045633	1	0	0	116920496	37.5
1045884	0	0	1		
1045926	0	0	1		
1045929	1	0	0	58110111	48
1046038	0	0	1		
1046056	1	0	0	593175436	44
1046098	1	0	0	3273462888	40.5
1046264	1	0	1	539303321	35.5
1046265	1	0	0	527584673	35
1046305	1	1	1	493041447	42.5
1046353	0	0	1		
1046409	0	0	1		
1046423	0	0	1		
1046750	1	0	0	19639324	44
1046798	0	0	1		
1046848	1	0	1	445960279	36
1046855	1	0	1	787386345	33
1046902	0	0	1		
1046911	0	0	1		
1046921	0	0	1		
1047088	1	1	1	2297766297	42
1047136	0	0	1		
1047168	1	1	1	36104098	51.5
1047171	1	0	1	42964554	50
1047188	0	0	1		
1048255	0	0	1		
1048506	0	0	1		
1048519	1	1	0	32160005	49
1048530	1	0	0	179790725	50
1048531	0	0	1		
1048532	0	0	1		
1048533	0	0	1		
1048538	0	0	1		
1048598	1	0	0	1422408291	36
1048606	1	0	0	1126839705	37
1048741	0	0	1		
1048768	0	0	1		
1048778	0	0	1		
1048781	0	0	1		
1048809	0	0	1		
1048810	0	0	1		
1048829	0	0	1		
1048955	1	1	1	36781754	46.5
1049056	1	1	1	1474161289	34.5
1049189	1	0	0	48383765	60
1049196	1	0	0	41229010	60
1049282	0	0	1		
1049284	1	0	0	27542812	53
1049336	1	1	1	474347418	33.5
1049369	0	0	1		
1049370	0	0	1		
1049545	0	0	1		
1049557	0	0	1		
1049649	0	0	1		
1049777	1	0	0	2570267748	42.5
1049919	0	0	1		
1049951	0	0	1		
1050191	1	0	1	997130432	35
1050200	0	0	1		
1050218	1	0	0	548422594	42
1050223	0	0	1		
1050237	1	0	0	30687529	48.5
1050261	0	0	1		
1050262	0	0	1		
1050413	0	0	1		
1050722	0	0	1		
1051066	1	0	1	4624040550	34
1051067	1	1	1	4598001602	34
1051279	0	0	1		
1051291	0	0	1		
1051372	0	0	1		
1051513	0	0	1		
1051583	1	0	0	34185785	43
1051613	1	0	0	32641158	55.5
1051614	1	0	0	36068253	57.5
1051615	1	0	0	36250063	57.5
1051616	1	1	1	34182575	55.5
1051617	1	0	0	38648357	57
1051664	0	0	1		
1051890	1	1	1	63234573	45.5
1051891	1	1	0	62392858	51.5
1052092	1	0	0	25998806	54
1052093	1	1	0	31344138	53
1052096	1	1	1	27912799	56
1052498	1	0	0	269143486	36.5
1052528	1	1	1	143834322	58
1052685	1	1	1	34037596	53.5
1052797	1	0	0	42540189	50
1052879	1	1	0	17253351	50.5
1052880	1	1	1	17469373	45
1053015	1	0	0	33699657	54.5
1053069	1	0	0	30067490	51.5
1053091	1	0	0	27768063	51.5
1053100	0	0	1		
1053101	1	0	1	50240203	47.5
1053102	1	0	0	30772719	51.5
1053131	1	0	0	33116742	52
1053132	1	0	0	36850636	51
1053134	1	1	0	33536579	52.5
1053136	1	0	0	27256455	48.5
1053151	1	0	0	36670046	52
1053158	1	0	0	34038388	49.5
1053252	1	0	0	28587478	54.5
1053254	1	0	0	28568413	53
1053259	1	0	0	41609056	54
1053262	1	0	0	45197029	54
1053271	1	1	1	58766963	50
1053288	0	0	1		
1053324	1	0	0	1737748760	45.5
1053332	1	0	0	944164379	49.5
1053335	0	0	1		
1053340	1	0	1	580692973	35.5
1053346	1	0	0	644003384	44
1053348	1	0	0	188895042	34.5
1053354	1	0	0	891608536	46.5
1053355	1	0	0	414009570	38.5
1053361	1	0	0	1100001952	34
1053362	1	0	0	920141506	36
1053365	1	0	1	399233072	36
1053372	1	0	0	624191745	42.5
1053373	1	0	0	738819307	48.5
1053375	1	0	0	1099339699	38.5
1053388	1	0	0	1285719180	37
1053391	1	0	0	561960169	33.5
1053395	1	1	1	341752472	34
1053397	1	0	0	500222117	38
1053398	1	0	1	466152782	37.5
1053407	1	0	1	2826491594	35.5
1053410	0	0	1		
1053555	0	0	1		
1053887	1	0	0	341486570	37
1054303	1	0	1	1154099581	41.5
1054457	0	0	1		
1054458	0	0	1		
1054630	1	0	1	1193713475	41.5
1055079	0	0	1		
1055083	0	0	1		
1055197	0	0	1		
1055687	1	1	0	24779298	53.5
1055714	1	1	1	1091904923	43.5
1055992	0	0	1		
1056462	0	0	1		
1056658	0	0	1		
1056665	0	0	1		
1056689	0	0	1		
1056707	0	0	1		
1056713	0	0	1		
1056867	0	0	1		
1056880	0	0	1		
1056933	0	0	1		
1056942	0	0	1		
1056991	1	0	0	9230116	42.5
1064588	1	0	1	106215444	52
1068520	0	0	1		
1068553	0	0	1		
1068625	1	1	1	39169872	46
1068628	1	0	0	198423542	31.5
1068815	0	0	1		
1069075	1	1	0	40502599	45
1069076	1	0	0	31855277	52.5
1069079	1	0	0	33450903	52.5
1069186	0	0	1		
1069201	1	1	1	37256495	49
1069390	1	0	1	1272444389	43
1069440	0	0	1		
1069442	0	0	1		
1069443	1	1	1	41854149	49
1069641	0	0	1		
1069680	1	1	0	7501343	27
1069712	0	0	1		
1069815	1	1	1	2804107447	34.5
1070323	1	0	0	1308607799	39.5
1070333	1	0	0	418141872	35
1070440	0	0	1		
1070780	1	1	1	37565501	50
1070782	1	0	0	800290796	40.5
1070820	0	0	1		
1070856	1	0	0	397009957	44
1071182	0	0	1		
1071199	1	0	1	623865624	34
1071257	0	0	1		
1071378	1	1	0	13527580	34
1071379	1	0	1	14149647	31.5
1071380	1	1	0	14048593	31.5
1071381	1	1	0	12115070	33.5
1071382	1	1	0	11130140	36.5
1071383	1	1	0	10845821	46
1071398	1	0	1	535099749	46
1071399	1	0	1	258935550	45.5
1071634	0	0	1		
1071673	1	0	0	941569795	39.5
1071981	0	0	1		
1072094	1	0	0	11645495	35
1072095	1	0	0	14283631	33
1072096	1	0	0	15202935	39
1072097	1	0	0	15262174	39
1072098	1	0	0	23745528	39.5
1072099	1	0	0	13009863	40
1072101	1	0	0	12375491	41
1072105	1	1	0	10818721	45
1072175	0	0	1		
1072188	1	0	1	1555902818	39
1072197	0	0	1		
1072226	1	0	0	1837274144	36.5
1072232	1	0	1	399152148	35
1072233	0	0	1		
1072235	0	0	1		
1072270	1	0	1	35394120	50
1072361	1	0	0	52284286	56
1072385	0	0	1		
1072386	0	0	1		
1072387	0	0	1		
1072389	1	1	1	51949877	43
1072430	0	0	1		
1072478	1	0	1	1943516005	44
1072479	1	0	0	3406700193	44
1072514	1	0	0	3853608623	42
1072566	0	0	1		
1072689	0	0	1		
1073088	0	0	1		
1073089	1	1	0	31350635	48
1073090	1	1	0	26088231	50
1073096	1	0	0	884655012	35
1073243	1	1	1	695194371	40
1073321	1	0	1	1651794440	34
1073566	1	0	0	22784621	39.5
1073575	1	1	0	544440339	38
1073576	0	0	1		
1073587	0	0	1		
1073592	1	0	0	796373857	38
1073593	1	0	0	553358549	36
1073597	0	0	1		
1073599	0	0	1		
1073620	0	0	1		
1073652	1	0	0	482218007	37
1073674	0	0	1		
1073764	0	0	1		
1073774	0	0	1		
1073777	0	0	1		
1073788	0	0	1		
1073822	0	0	1		
1073823	0	0	1		
1073824	0	0	1		
1073825	0	0	1		
1073826	0	0	1		
1073827	0	0	1		
1073831	0	0	1		
1073845	0	0	1		
1074816	0	0	1		
1074867	1	0	0	18917413	60.5
1074868	1	0	0	21097315	60.5
1074872	1	1	0	64669084	52.5
1074873	1	0	1	64967292	52.5
1074897	0	0	1		
1074902	0	0	1		
1074906	1	0	0	9730515	39
1075059	0	0	1		
1075097	1	0	0	45988386	52
1075100	1	0	0	33389730	47.5
1075102	1	0	0	34731927	49.5
1075110	0	0	1		
1075116	0	0	1		
1075131	0	0	1		
1075133	0	0	1		
1075297	0	0	1		
1075419	0	0	1		
1075617	0	0	1		
1075618	0	0	1		
1075695	1	0	0	76223964	47
1075772	1	0	0	106671871	22.5
1075773	1	0	0	90837646	23
1075778	0	0	1		
1075815	0	0	1		
1076256	1	1	1	58009494	48.5
1076264	0	0	1		
1076269	0	0	1		
1076344	0	0	1		
1076535	0	0	1		
1076577	0	0	1		
1076696	1	1	0	14399953	25
1076729	0	0	1		
1076755	1	0	0	13283038	46
1076758	0	0	1		
1076872	0	0	1		
1076878	0	0	1		
1076935	1	1	1	50026054	48
1076948	0	0	1		
1077053	0	0	1		
1077055	0	0	1		
1077059	0	0	1		
1077142	0	0	1		
1077150	0	0	1		
1077153	1	0	1	45698669	43
1077199	1	0	0	1581948391	40.5
1077219	0	0	1		
1077242	0	0	1		
1077245	0	0	1		
1077249	0	0	1		
1077253	0	0	1		
1077261	1	0	0	6245958	33
1077284	1	1	0	29251532	41
1077286	1	0	1	43292593	56
1077348	1	1	0	48955697	56
1077356	1	0	0	31764656	50.5
1077358	1	1	1	37730521	46.5
1077377	1	0	0	34571039	51.5
1077442	1	0	1	29022615	46.5
1077841	0	0	1		
1077925	0	0	1		
1077932	0	0	1		
1077959	0	0	1		
1078010	0	0	1		
1078123	0	0	1		
1078488	0	0	1		
1078593	0	0	1		
1078598	1	0	0	362114105	34.5
1078765	1	1	1	14209774	32
1078807	1	1	1	500441541	37
1078824	0	0	1		
1078849	0	0	1		
1078852	0	0	1		
1078864	0	0	1		
1078942	1	0	0	19941766	58
1078952	0	0	1		
1079039	1	0	0	2742906553	41
1079067	0	0	1		
1079112	0	0	1		
1079125	0	0	1		
1079131	1	0	0	64910451	49
1079177	0	0	1		
1079257	1	1	1	62948434	50.5
1079267	1	1	1	64663708	51.5
1079268	1	0	0	61760550	50
1079898	1	0	0	1506970937	41
1080085	0	0	1		
1080089	0	0	1		
1080111	0	0	1		
1080232	1	1	0	27868179	50.5
1080233	1	1	0	38247703	53.5
1080304	0	0	1		
1080336	0	0	1		
1080340	0	0	1		
1080343	1	1	0	48637398	48
1080344	1	1	0	55188216	47.5
1080348	0	0	1		
1080349	1	1	1	17684761	39.5
1080729	0	0	1		
1080733	0	0	1		
1080734	0	0	1		
1080736	0	0	1		
1080738	0	0	1		
1080740	0	0	1		
1080741	0	0	1		
1080742	0	0	1		
1080744	0	0	1		
1080772	1	0	0	3239433295	43
1080830	0	0	1		
1080865	1	0	0	134084016	34.5
1080867	1	0	0	137657072	34
1080924	1	0	0	133671391	33.5
1080930	1	0	0	137676224	33.5
1080995	0	0	1		
1081102	1	1	0	34722120	54
1081103	1	1	0	30449065	53
1081104	1	1	0	33485962	53.5
1081107	1	1	0	32515992	51.5
1081108	1	1	0	35594087	53
1081109	1	1	0	30871875	54
1081383	0	0	1		
1081492	0	0	1		
1081495	1	0	0	157774568	49.5
1081544	0	0	1		
1081545	0	0	1		
1081590	0	0	1		
1081641	0	0	1		
1081669	1	1	0	4834792	23
1081671	1	1	0	3095385	40
1081820	1	0	0	1199722849	36.5
1081835	0	0	1		
1081914	1	1	0	89458944	42.5
1081941	1	0	0	95430580	46
1082188	0	0	1		
1082390	0	0	1		
1082482	1	0	0	1354374879	40
1084239	0	0	1		
1084505	0	0	1		
1084676	0	0	1		
1084758	1	0	1	678914255	40
1084936	1	0	0	158250599	43.5
1085088	0	0	1		
1085096	0	0	1		
1085527	0	0	1		
1085554	0	0	1		
1085568	1	0	1	1258126505	40.5
1085684	1	0	0	648516561	41
1085956	1	0	1	254310768	22.5
1085962	1	0	0	775690068	37
1086053	1	0	1	51485018	48.5
1086054	1	1	1	51705945	48.5
1086085	0	0	1		
1086156	0	0	1		
1086284	1	0	1	431432458	38.5
1086342	0	0	1		
1086352	1	1	0	31357289	49.5
1086592	1	1	1	208734006	34.5
1086595	1	0	0	416968021	34.5
1086729	1	0	0	30217656	58
1086758	1	0	0	416837383	27
1086773	1	0	0	847975063	34
1086785	1	0	0	127380005	36
1087055	0	0	1		
1087124	0	0	1		
1087311	1	0	0	2207474184	44.5
1087438	0	0	1		
1087459	0	0	1		
1087476	0	0	1		
1087732	1	0	0	36041079	55.5
1087981	1	0	0	11550521	38.5
1088058	1	0	0	2993212001	43
1088082	1	0	0	21040684	58.5
1088129	1	0	0	2518625418	42
1088131	1	0	0	3167203957	42
1088136	0	0	1		
1088609	1	0	1	528531114	43.5
1088610	0	0	1		
1088818	1	1	1	348733136	33.5
1088821	0	0	1		
1088823	0	0	1		
1088826	0	0	1		
1088829	0	0	1		
1088834	0	0	1		
1088835	0	0	1		
1088842	0	0	1		
1088844	0	0	1		
1088851	0	0	1		
1088897	0	0	1		
1088918	1	1	1	494710711	36
1089193	1	0	0	37649802	49.5
1089218	0	0	1		
1089448	1	1	0	49359289	47.5
1089449	1	1	0	52914414	47.5
1089451	1	1	0	46553780	47.5
1089452	1	1	0	60704002	47.5
1089457	1	1	0	53575352	47.5
1089458	1	1	0	53499362	48
1089531	1	0	0	12092871	33.5
1089532	1	0	0	13232120	35.5
1089533	1	0	0	12991433	33.5
1089623	0	0	1		
1089818	1	0	0	30836631	49
1090004	0	0	1		
1090007	0	0	1		
1090009	0	0	1		
1090014	0	0	1		
1090024	0	0	1		
1090477	0	0	1		
1090481	1	0	1	1318637544	42
1090488	1	1	1	1074502020	41.5
1090877	1	0	0	175438393	40.5
1090879	1	0	0	146599139	39.5
1090881	1	0	0	151631020	40.5
1090887	1	0	0	164122044	40.5
1090889	1	0	0	143955911	40
1091135	0	0	1		
1091232	1	0	0	10609282	44
1091291	1	0	1	36226551	35.5
1091381	0	0	1		
1091402	0	0	1		
1091419	0	0	1		
1091424	1	0	1	661958652	42
1091426	1	0	1	1235309700	43
1091428	0	0	1		
1091431	0	0	1		
1091537	1	0	1	408494255	38.5
1091631	0	0	1		
1092574	0	0	1		
1092581	0	0	1		
1092585	0	0	1		
1093141	1	1	1	33986952	54.5
1093200	1	0	0	28672407	50.5
1093211	1	0	1	58097694	48.5
1093597	1	0	1	1497358328	36.5
1093616	1	0	1	421346737	39.5
1093663	0	0	1		
1093664	1	0	1	417934487	41.5
1093671	0	0	1		
1093897	1	1	0	33593884	55
1093899	1	0	0	29405607	45
1093900	1	1	0	40366568	55
1093978	1	1	0	790322091	36.5
1094192	1	1	0	1072653902	42.5
1094235	0	0	1		
1094238	0	0	1		
1094295	1	0	0	512927077	43.5
1094320	1	0	1	119411741	44
1094321	1	0	1	146904779	37.5
1094323	1	0	1	117310586	33
1094324	1	0	0	74034744	42.5
1094325	1	0	1	93223295	37.5
1094326	1	0	1	85056245	36.5
1094327	0	0	1		
1094328	1	0	1	112938657	44.5
1094331	0	0	1		
1094335	1	0	1	68959013	47
1094336	1	0	1	71714011	36.5
1094350	1	1	1	26549069	54.5
1094532	1	0	0	1105788802	42
1094534	1	0	0	1063970681	42
1094566	0	0	1		
1094609	1	0	0	692628711	35.5
1094612	0	0	1		
1094619	0	0	1		
1094757	1	0	0	10000884	34.5
1094858	1	1	1	228920650	36.5
1094862	0	0	1		
1094869	0	0	1		
1094897	0	0	1		
1094981	1	1	1	14897039	33.5
1094982	1	1	1	14516741	33.5
1094983	1	1	1	14742595	33.5
1094984	1	1	1	14461023	33.5
1094985	1	1	1	14473555	33.5
1094986	1	1	1	14791426	33.5
1094987	1	1	1	14573765	33.5
1094988	1	1	1	14696915	33.5
1094989	1	1	1	14503432	33.5
1094990	1	1	1	14509911	33.5
1094991	1	1	1	14542907	33.5
1094992	1	1	1	14475823	33.5
1094993	1	1	1	14523568	33.5
1094994	1	1	1	14862837	33.5
1094995	1	1	1	14680338	33.5
1094996	1	1	1	14594318	33.5
1094997	1	1	1	14453728	33.5
1094998	1	1	1	14453368	33.5
1094999	1	1	1	14622326	33.5
1095000	1	1	1	14676842	33.5
1095001	1	0	0	12299848	38
1095086	1	0	1	601228900	40
1095183	1	0	0	19434790	34.5
1095194	1	1	0	53225131	52.5
1095343	1	0	0	29585324	56.5
1095379	1	1	0	32905988	43.5
1095465	1	1	0	36721587	49
1095480	0	0	1		
1095629	1	1	0	52197432	47
1095630	1	1	0	82384847	38.5
1095631	1	1	0	23371538	39
1095755	0	0	1		
1095756	0	0	1		
1096077	1	1	1	872810113	33.5
1096296	1	0	1	816782964	45.5
1096460	0	0	1		
1097236	0	0	1		
1097441	0	0	1		
1097446	0	0	1		
1097556	1	1	0	13364053	49.5
1097637	0	0	1		
1097640	0	0	1		
1097650	0	0	1		
1097655	0	0	1		
1097658	0	0	1		
1097660	0	0	1		
1098660	0	0	1		
1099218	1	0	0	723286959	29.5
1099702	0	0	1		
1099800	1	1	0	14066465	52.5
1099807	1	0	0	9494277	41
1099808	1	0	0	9269675	41.5
1100029	0	0	1		
1100063	0	0	1		
1100696	0	0	1		
1100830	1	0	1	338861303	51
1100831	0	0	1		
1100896	1	0	0	434595879	36.5
1100899	1	1	0	675217176	37
1100900	1	1	0	598393298	37
1100902	1	1	0	620432220	37
1100903	1	0	0	674386806	37
1100904	1	0	1	666239130	38.5
1100907	1	1	0	794588780	36.5
1100908	1	1	1	623979160	36
1100909	1	1	1	563922727	37
1100911	1	0	0	410834036	38.5
1100915	1	1	0	684224795	38
1100916	1	1	0	720450266	38
1100917	1	0	0	618656821	38
1100919	1	1	1	650594549	38.5
1100922	1	0	0	644501902	39.5
1100929	1	0	0	670055325	35
1100938	1	1	0	386880875	36
1100941	1	0	1	578625531	39
1100946	1	0	0	653715466	37.5
1100947	1	0	0	489357350	39
1100951	1	0	0	989256818	39
1100958	1	1	1	893766342	38
1100962	1	0	0	416820358	36.5
1100963	1	1	1	630601649	38
1100964	1	1	1	546681372	38
1100966	1	0	0	600210954	39.5
1100968	1	0	0	562795658	38.5
1100977	1	0	0	273465997	35
1100979	1	1	0	649834963	38
1100980	1	1	0	609820696	38
1100986	1	0	0	305033541	39.5
1100989	1	1	0	691272826	38.5
1100990	1	1	0	758826217	37.5
1100991	1	1	1	699495293	37.5
1100992	1	1	1	590349557	37
1100998	1	0	0	741248399	37.5
1101010	1	0	0	374573638	36
1101015	1	0	0	673948095	38
1101017	1	1	1	319369997	39
1101020	1	0	0	331218020	35
1101022	1	0	0	583044160	40.5
1101023	1	0	0	768245056	38.5
1101026	1	1	0	575456060	38
1101027	1	1	0	566084733	37.5
1101028	1	0	0	955059871	37.5
1101029	1	1	1	441590007	39
1101031	1	0	0	383906887	37
1101040	1	0	0	522213561	38
1101041	1	0	0	1423638851	38.5
